0.351185, 0.197698, 0.002000, 0.161252, 0.252978
0.351185, 0.197698, 0.003000, 0.161252, 0.252978
0.351185, 0.197698, 0.004000, 0.161252, 0.252978
0.351185, 0.197698, 0.005000, 0.161252, 0.252978
0.351185, 0.197698, 0.006000, 0.161252, 0.252978
0.351185, 0.197698, 0.007000, 0.161252, 0.252978
0.351185, 0.197698, 0.008000, 0.161252, 0.252978
0.351185, 0.197698, 0.009000, 0.161252, 0.252978
0.351185, 0.197698, 0.010000, 0.161252, 0.252978
0.351185, 0.197698, 0.011000, 0.161252, 0.252978
0.351185, 0.197698, 0.012000, 0.161252, 0.252978
0.351185, 0.197698, 0.013000, 0.161252, 0.252978
0.351185, 0.197698, 0.014000, 0.161252, 0.252978
0.351185, 0.197698, 0.015000, 0.161252, 0.252978
0.351185, 0.197698, 0.016000, 0.161252, 0.252978
0.351185, 0.197698, 0.017000, 0.161252, 0.252978
0.351185, 0.197698, 0.018000, 0.161252, 0.252978
0.351185, 0.197698, 0.019000, 0.161252, 0.252978
0.351185, 0.197698, 0.020000, 0.161252, 0.252978
0.351185, 0.197698, 0.021000, 0.161252, 0.252978
0.351185, 0.197698, 0.022000, 0.161252, 0.252978
0.351185, 0.197698, 0.023000, 0.161252, 0.252978
0.351185, 0.197698, 0.024000, 0.161252, 0.252978
0.351185, 0.197698, 0.025000, 0.161252, 0.252978
0.351185, 0.197698, 0.026000, 0.161252, 0.252978
0.351185, 0.197698, 0.027000, 0.161252, 0.252978
0.351185, 0.197698, 0.028000, 0.161252, 0.252978
0.351185, 0.197698, 0.029000, 0.161252, 0.252978
0.351185, 0.197698, 0.030000, 0.161252, 0.252978
0.351185, 0.197698, 0.031000, 0.161252, 0.252978
0.351185, 0.197698, 0.032000, 0.161252, 0.252978
0.351185, 0.197698, 0.033000, 0.161252, 0.252978
0.351185, 0.197698, 0.034000, 0.161252, 0.252978
0.351185, 0.197698, 0.035000, 0.161252, 0.252978
0.351185, 0.197698, 0.036000, 0.161252, 0.252978
0.351185, 0.197698, 0.037000, 0.161252, 0.252978
0.351185, 0.197698, 0.038000, 0.161252, 0.252978
0.351185, 0.197698, 0.039000, 0.161252, 0.252978
0.351185, 0.197698, 0.040000, 0.161252, 0.252978
0.351185, 0.197698, 0.041000, 0.161252, 0.252978
0.351185, 0.197698, 0.042000, 0.161252, 0.252978
0.351185, 0.197698, 0.043000, 0.161252, 0.252978
0.351185, 0.197698, 0.044000, 0.161252, 0.252978
0.351185, 0.197698, 0.045000, 0.161252, 0.252978
0.351185, 0.197698, 0.046000, 0.161252, 0.252978
0.351185, 0.197698, 0.047000, 0.161252, 0.252978
0.351185, 0.197698, 0.048000, 0.161252, 0.252978
0.351185, 0.197698, 0.049000, 0.161252, 0.252978
0.351185, 0.197698, 0.050000, 0.161252, 0.252978
0.351185, 0.197698, 0.051000, 0.161252, 0.252978
0.351185, 0.197698, 0.052000, 0.161252, 0.252978
