0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
0.354540, 0.203627, 92.605318
